input_doc	distance	class	class_match	keyword_match	ref_match
epidemiology	0.3784321644238088	evolutionary biology	0	0	0
epidemiology	0.37844863105263893	evolutionary biology	0	0	0
epidemiology	0.37845935291723265	ecology	0	0	0
epidemiology	0.3785258888221933	molecular biology	0	0	0
epidemiology	0.37855512964538207	molecular biology	0	0	0
epidemiology	0.3787286028126108	evolutionary biology	0	0	0
epidemiology	0.37897327261217373	evolutionary biology	0	0	0
epidemiology	0.37906264976299864	microbiology	0	0	0
epidemiology	0.37913664560258586	paleontology	0	0	0
epidemiology	0.3792044256680571	evolutionary biology	0	0	0
epidemiology	0.37938862530044193	genomics	0	0	0
epidemiology	0.37955319217555117	evolutionary biology	0	0	0
epidemiology	0.3796700238143331	bioinformatics	0	0	0
epidemiology	0.37992283120447135	evolutionary biology	0	0	0
epidemiology	0.3799931009123718	evolutionary biology	0	0	0
epidemiology	0.38009442312699904	genetics	0	0	0
epidemiology	0.3801120896104665	animal behavior and cognition	0	0	0
epidemiology	0.38017413179295534	zoology	0	0	0
epidemiology	0.38020912491915393	evolutionary biology	0	0	0
epidemiology	0.3806307908037223	evolutionary biology	0	0	0
epidemiology	0.3806966365584822	evolutionary biology	0	0	0
epidemiology	0.38073394396586435	evolutionary biology	0	1	0
epidemiology	0.38079239807038645	evolutionary biology	0	0	0
epidemiology	0.38093513560322356	genomics	0	0	0
epidemiology	0.3809804990303688	evolutionary biology	0	0	0
epidemiology	0.3811020746635201	evolutionary biology	0	0	0
epidemiology	0.3811085259198267	evolutionary biology	0	0	0
epidemiology	0.38122873297904625	evolutionary biology	0	0	0
epidemiology	0.38124564249936577	evolutionary biology	0	0	0
epidemiology	0.38141617998433675	evolutionary biology	0	0	0
epidemiology	0.38146649664554	evolutionary biology	0	0	0
epidemiology	0.3814735193100882	evolutionary biology	0	0	0
epidemiology	0.3815039763413356	evolutionary biology	0	0	0
epidemiology	0.3815351260333092	ecology	0	0	0
epidemiology	0.38162463659674006	genomics	0	0	0
epidemiology	0.38174078666755407	evolutionary biology	0	0	0
epidemiology	0.38192156950385303	evolutionary biology	0	0	0
epidemiology	0.3820336083874558	evolutionary biology	0	0	0
epidemiology	0.3821571401491335	evolutionary biology	0	0	0
epidemiology	0.38220039819831053	genomics	0	0	0
epidemiology	0.3822073889761619	evolutionary biology	0	0	0
epidemiology	0.3823421367493439	ecology	0	0	0
epidemiology	0.3824745152502046	molecular biology	0	0	0
epidemiology	0.3827323047966028	genomics	0	0	0
epidemiology	0.38275008938023947	evolutionary biology	0	0	0
epidemiology	0.38278792171296117	evolutionary biology	0	0	0
epidemiology	0.3828333709691848	evolutionary biology	0	0	0
epidemiology	0.3828365908153578	evolutionary biology	0	0	0
epidemiology	0.3829640265992924	evolutionary biology	0	0	0
epidemiology	0.3830340021693811	evolutionary biology	0	2	0
epidemiology	0.3831596456256562	evolutionary biology	0	0	0
epidemiology	0.38321795543164405	evolutionary biology	0	0	0
epidemiology	0.38323429713210233	evolutionary biology	0	0	0
epidemiology	0.38324019687948485	evolutionary biology	0	0	0
epidemiology	0.383245323423839	evolutionary biology	0	0	0
epidemiology	0.3833662696902629	ecology	0	0	0
epidemiology	0.38340763148071777	evolutionary biology	0	0	0
epidemiology	0.38343824834930285	evolutionary biology	0	0	0
epidemiology	0.3837552764861635	systems biology	0	1	0
epidemiology	0.3839806450990929	ecology	0	0	0
epidemiology	0.38423308924865907	ecology	0	0	0
epidemiology	0.38429530124161626	ecology	0	0	0
epidemiology	0.3843608015369089	evolutionary biology	0	0	0
epidemiology	0.38450703224779725	evolutionary biology	0	0	0
epidemiology	0.384516440539856	evolutionary biology	0	0	0
epidemiology	0.38531115953116557	evolutionary biology	0	0	0
epidemiology	0.3855390520560674	ecology	0	0	0
epidemiology	0.38579305814731135	genomics	0	0	0
epidemiology	0.3858958269284827	evolutionary biology	0	0	0
